date,time,latitude,longitude,elevation,heart_rate,cadence
2018-6-6,15:2:36,50.91170199215412139892578125,4.7057477943599224090576171875,36.200000762939453125,120,50
2018-6-6,15:2:40,50.91175421141088008880615234375,4.7057280130684375762939453125,36.200000762939453125,121,50
2018-6-6,15:2:42,50.91177717782557010650634765625,4.70572717487812042236328125,36.200000762939453125,120,50
2018-6-6,15:2:44,50.91179528273642063140869140625,4.70572440885007381439208984375,36.40000152587890625,119,50
2018-6-6,15:2:54,50.91190760023891925811767578125,4.7056847624480724334716796875,36.40000152587890625,116,49
2018-6-6,15:2:56,50.91192587278783321380615234375,4.70567311160266399383544921875,36.200000762939453125,117,49
2018-6-6,15:3:3,50.91201053000986576080322265625,4.7056581079959869384765625,36.200000762939453125,116,49
2018-6-6,15:3:10,50.91208512894809246063232421875,4.70563539303839206695556640625,36.59999847412109375,113,50
2018-6-6,15:3:13,50.91211882419884204864501953125,4.70561611466109752655029296875,36.40000152587890625,112,50
2018-6-6,15:3:15,50.91214983724057674407958984375,4.70561611466109752655029296875,36.40000152587890625,113,49
2018-6-6,15:3:30,50.91233205981552600860595703125,4.70558560453355312347412109375,36.40000152587890625,111,49
2018-6-6,15:3:41,50.91247539035975933074951171875,4.70555509440600872039794921875,36.200000762939453125,110,49
2018-6-6,15:3:49,50.912572704255580902099609375,4.7055405937135219573974609375,36.200000762939453125,110,48
2018-6-6,15:3:56,50.912650488317012786865234375,4.705518297851085662841796875,36.59999847412109375,112,48
2018-6-6,15:3:57,50.91266197152435779571533203125,4.705516286194324493408203125,36.40000152587890625,112,48
2018-6-6,15:3:59,50.9126851893961429595947265625,4.70551033504307270050048828125,36.59999847412109375,110,48
